Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
49,2,0,1,2,34853.0,34,4443,75,9,3,15,2,3,2,2,0,3,2,0,6,0
55,2,0,1,2,70844.0,294,4497,16,129,26,67,3,67,2,6,1,5,5,0,7,2
43,1,1,1,2,31086.0,48,4676,79,16,2,11,3,0,16,1,1,2,2,1,8,0
61,2,1,1,2,60544.0,289,4928,92,201,2,43,3,5,35,5,1,5,4,0,6,2
36,1,1,0,0,20491.0,30,4775,16,5,4,5,4,2,10,0,1,2,1,0,7,0
58,2,1,0,0,42523.0,125,4322,96,14,36,11,3,26,35,1,1,4,1,0,2,1
39,2,1,1,1,39922.0,156,4755,30,29,12,59,19,1,36,3,0,4,2,0,8,0
70,2,1,1,2,33402.0,70,4601,60,26,2,19,10,5,8,2,1,3,3,0,8,0
73,3,1,1,2,36408.0,22,4536,11,9,1,4,3,2,3,1,0,2,1,0,6,0
43,2,1,1,1,21645.0,65,4919,75,14,0,23,4,5,19,3,0,3,3,0,9,0
74,3,0,0,0,78427.0,1930,4868,36,972,19,595,180,26,138,3,7,10,3,1,3,1
76,2,1,0,0,82657.0,2283,4530,71,966,168,672,246,105,126,7,5,10,1,2,4,1
64,2,1,0,0,51876.0,310,4512,88,99,27,102,28,48,6,2,2,8,1,0,1,1
51,1,1,0,0,78041.0,1319,4815,93,482,35,553,72,160,17,4,4,9,1,0,2,1
65,2,1,1,1,52852.0,879,4830,93,714,8,99,11,0,47,10,7,5,4,1,8,2
40,4,1,0,0,70038.0,1244,4502,54,587,54,348,71,54,130,4,4,8,1,0,2,1
49,1,1,1,1,69401.0,690,4353,41,399,27,159,58,8,39,4,4,5,4,0,2,2
50,2,1,1,1,46053.0,209,4752,46,56,10,92,19,7,25,3,2,4,3,0,5,0
57,2,1,0,0,77343.0,1134,4275,28,227,151,573,98,54,31,3,4,9,1,0,1,1
69,2,0,0,0,73892.0,1507,4483,40,703,102,601,0,58,43,3,11,8,1,0,1,1
55,4,0,1,1,40304.0,57,4527,82,37,0,17,0,0,3,2,0,3,1,0,7,0
57,4,1,0,0,32727.0,529,4925,38,167,13,180,86,13,70,7,3,5,2,0,8,2
53,2,1,0,0,68695.0,1091,4259,3,458,81,356,106,50,40,4,4,7,1,0,2,1
51,2,0,1,1,43300.0,180,4879,87,91,3,52,2,1,31,4,0,4,3,0,8,0
50,2,1,1,2,26290.0,77,4788,49,15,8,16,11,5,22,2,0,4,4,0,6,0
52,2,0,0,0,93790.0,2349,4392,16,1302,68,731,89,114,45,6,7,12,0,3,2,1
48,4,1,0,0,38410.0,534,4908,65,153,64,123,116,64,14,5,2,9,2,0,6,2
72,3,0,1,1,64866.0,556,4409,9,508,5,21,7,5,10,7,3,7,4,1,5,2
63,2,1,1,1,57957.0,637,4569,24,290,59,177,77,5,29,4,6,8,7,0,3,2
67,4,1,1,2,46015.0,46,4332,25,38,0,2,0,0,6,1,0,3,1,2,7,0
44,2,1,1,1,16531.0,44,4266,43,2,13,6,7,5,11,3,0,3,3,0,7,0
36,3,1,1,1,28072.0,47,4611,10,30,0,10,2,0,5,1,0,3,1,0,7,0
59,3,0,1,1,49476.0,795,4629,29,386,23,95,54,41,196,2,11,5,4,0,2,2
69,2,1,1,1,50725.0,586,4756,45,443,10,75,0,10,48,8,1,8,4,0,8,2
70,2,1,0,0,83844.0,1574,4668,57,901,31,345,75,31,191,4,4,11,1,1,1,1
72,4,1,1,2,41145.0,13,4396,20,9,0,3,0,0,1,0,0,3,1,0,3,0
52,2,1,1,1,67419.0,1471,4784,29,846,84,352,91,56,42,9,4,8,4,0,5,2
52,1,1,1,2,23162.0,65,4445,82,8,3,9,19,4,22,1,1,3,3,0,6,0
45,2,1,1,1,34380.0,175,4678,68,72,7,58,13,1,24,4,1,3,4,0,8,0
56,2,0,1,1,34704.0,40,4683,65,29,0,5,0,1,5,1,0,3,1,0,5,0
53,4,1,1,2,94871.0,1078,4921,99,169,24,553,188,0,144,8,5,4,1,2,7,2
64,2,1,1,1,65148.0,1115,4845,9,460,35,422,33,12,153,6,6,7,2,0,4,2
68,2,1,1,1,39898.0,134,4757,20,69,8,26,12,7,12,3,0,4,2,0,7,0
66,3,0,0,0,64857.0,1540,4838,78,556,14,717,210,0,43,7,5,10,1,0,4,1
52,4,1,1,1,59892.0,87,4494,26,73,0,13,0,1,0,2,1,3,1,0,3,0
35,3,0,0,0,41020.0,217,4499,68,112,1,54,7,7,36,3,2,4,1,0,3,1
61,4,1,1,1,57072.0,1034,4411,79,944,0,60,0,0,30,7,5,13,2,1,5,2
43,2,0,1,1,60474.0,1180,4709,25,265,199,303,234,9,170,10,2,12,7,0,7,2
62,2,1,1,1,62807.0,819,4922,83,526,28,135,10,21,99,5,3,12,3,0,5,2
41,1,1,1,1,19414.0,32,4511,32,2,3,12,3,5,7,1,0,3,1,0,8,0
42,2,1,1,1,19107.0,46,4566,49,2,4,9,10,5,16,1,0,3,2,0,7,0
46,1,1,1,1,75484.0,1159,4951,50,378,97,259,197,194,34,7,3,6,2,0,4,2
46,3,0,1,1,70379.0,860,4738,84,553,25,142,65,67,8,6,3,13,3,0,4,2
52,3,1,0,0,79419.0,1631,4262,96,751,127,687,20,15,31,4,6,4,1,0,2,1
76,4,1,1,3,64014.0,444,4274,56,406,0,30,0,0,8,8,2,5,7,1,7,2
67,2,1,1,1,76998.0,1910,4789,85,1449,89,161,69,35,107,11,8,8,2,1,6,2
50,3,1,1,1,49854.0,380,4486,63,123,17,171,39,0,30,6,2,5,5,0,6,2
51,4,1,1,2,60585.0,736,4625,17,267,42,309,55,42,21,7,4,9,10,0,5,2
72,4,0,1,2,42873.0,269,4779,11,209,0,40,3,2,15,6,1,4,4,0,8,2
34,2,1,0,0,87679.0,2524,4592,62,1259,172,815,97,148,33,7,11,10,1,3,4,1
44,2,1,1,1,57867.0,612,4526,48,344,35,178,15,23,17,7,2,9,7,0,6,2
32,2,1,1,1,35765.0,75,4455,86,22,3,30,0,5,15,2,0,4,2,0,6,0
63,2,1,0,0,65492.0,1045,4409,73,247,161,295,210,85,47,4,7,13,2,0,2,1
45,2,0,1,1,32952.0,55,4465,36,38,0,12,3,1,1,2,0,3,1,0,7,0
53,4,1,1,1,53374.0,1064,4937,34,896,10,101,13,10,34,4,2,9,6,1,9,2
63,2,1,1,1,71706.0,1443,4848,16,931,56,253,91,98,14,9,5,7,4,0,5,2
34,2,1,0,0,68487.0,1366,4787,48,758,12,385,33,89,89,9,7,13,1,0,4,1
47,3,1,1,2,53253.0,436,4758,61,216,9,57,20,9,125,4,3,5,7,0,5,2
49,1,0,1,1,31163.0,38,4391,54,2,3,10,11,2,10,1,0,3,1,0,6,0
45,2,1,1,1,42014.0,436,4936,56,244,15,108,4,15,50,7,1,6,6,0,8,2
49,3,1,1,2,54108.0,747,4856,74,539,6,91,8,6,97,8,2,9,13,0,8,2
67,4,0,0,0,49667.0,1396,4933,35,1181,26,120,17,13,39,5,10,5,2,1,8,1
48,3,1,0,0,63206.0,928,4356,65,750,8,125,11,8,26,4,3,6,1,1,2,1
50,3,1,1,2,57136.0,642,4610,48,306,5,109,21,109,92,5,2,10,9,0,6,2
47,1,1,1,1,46772.0,1048,4854,88,350,104,189,197,151,57,11,8,5,6,1,8,2
51,4,1,0,0,78931.0,943,4502,19,331,197,170,58,152,35,2,8,13,1,0,1,1
64,2,1,1,1,53977.0,907,4641,21,620,16,165,0,24,82,5,5,12,5,0,5,2
34,2,1,0,0,84219.0,1198,4402,27,434,137,400,45,137,45,3,4,10,1,0,1,1
47,3,0,1,2,46098.0,120,4935,86,57,0,27,0,0,36,3,2,2,4,0,8,0
57,2,1,1,1,73538.0,1658,4836,92,811,76,428,99,137,107,10,4,9,3,0,7,2
36,2,1,0,0,79529.0,1638,4318,1,423,42,706,73,197,197,4,8,9,1,0,2,1
45,1,1,0,0,20981.0,73,4680,14,2,12,10,6,13,30,3,1,2,1,0,8,0
42,2,0,1,1,51766.0,275,4365,74,60,51,87,6,20,51,4,2,4,2,0,5,0
60,2,1,1,1,55759.0,854,4833,84,675,0,85,10,7,77,10,3,8,5,0,8,2
44,2,1,1,1,33039.0,78,4548,4,30,8,12,8,8,12,2,0,4,1,0,5,0
50,3,1,1,1,37787.0,106,4537,50,40,1,40,4,3,18,3,0,3,1,0,8,0
52,2,0,1,1,27242.0,106,4850,2,3,17,26,20,1,39,2,0,3,2,0,9,0
39,4,0,0,0,87188.0,1923,4646,73,910,111,724,49,74,55,10,2,6,1,0,3,1
51,2,1,0,0,69930.0,1662,4654,21,252,98,827,219,70,196,4,5,12,1,0,3,1
46,2,0,1,1,37697.0,84,4397,82,34,6,21,11,4,8,2,1,3,1,0,6,0
49,4,1,1,1,37401.0,48,4309,14,19,3,19,3,1,3,2,0,3,2,0,7,0
49,2,0,1,1,3502.0,5,4697,56,2,1,1,0,0,1,0,0,0,0,0,14,0
46,2,1,1,2,58597.0,733,4841,20,490,0,184,10,28,21,7,4,9,12,0,7,2
74,4,0,0,0,82032.0,1234,4340,54,332,194,377,149,125,57,4,6,7,0,0,1,1
64,2,1,1,2,28087.0,112,4820,77,53,8,17,13,0,21,2,2,2,3,0,7,0
35,4,0,0,0,74004.0,1658,4380,5,784,48,560,42,176,48,4,6,4,1,2,3,1
62,2,1,1,1,19740.0,55,4717,65,7,11,3,10,4,20,1,1,3,2,0,5,0
47,1,1,1,1,57036.0,1513,4820,33,1171,43,219,19,14,47,6,3,13,4,1,9,2
64,1,1,1,2,53083.0,271,4665,65,215,7,33,3,0,13,5,1,5,6,1,7,2
47,4,1,1,1,69283.0,904,4270,41,674,62,134,0,26,8,7,3,13,4,0,5,2
47,3,0,1,2,46098.0,120,4935,86,57,0,27,0,0,36,3,2,2,4,0,8,0
34,1,1,1,1,23331.0,103,4918,92,5,36,7,0,10,45,3,0,3,2,0,8,0
34,1,0,1,1,23331.0,269,4887,97,104,20,101,24,15,5,5,1,5,6,0,9,2
33,2,0,1,1,9255.0,22,4446,91,9,0,7,2,0,4,1,1,2,1,0,8,0
63,4,0,0,0,67786.0,1156,4459,0,431,82,441,80,20,102,3,6,6,1,0,1,1
51,4,1,1,1,71969.0,1086,4876,59,1000,0,76,0,0,10,3,4,9,3,1,8,2
55,3,0,1,1,59235.0,1128,4788,4,448,40,469,80,0,91,11,2,12,3,0,7,2
33,2,1,1,1,31928.0,72,4348,5,33,4,24,4,2,5,3,0,4,2,0,7,0
61,3,1,1,2,74881.0,964,4733,48,505,72,270,36,27,54,9,2,12,4,0,5,2
44,2,1,0,0,65819.0,1383,4832,99,267,38,701,149,165,63,5,4,10,1,0,3,1
69,4,0,1,3,51411.0,18,4654,81,14,0,3,0,0,1,0,0,3,1,0,5,0
58,2,0,1,1,51983.0,793,4922,95,631,0,115,10,7,30,9,2,10,3,0,7,2
36,3,1,1,1,42386.0,100,4787,43,65,4,16,0,4,11,3,0,3,1,0,8,0
35,1,1,0,0,30390.0,80,4555,5,10,12,12,25,1,20,2,0,3,1,0,6,0
59,2,0,0,0,30983.0,167,4852,50,51,4,50,12,1,49,4,0,3,1,0,8,0
65,2,0,1,1,66033.0,677,4780,76,293,35,179,46,59,65,8,3,7,2,0,7,2
47,1,1,1,2,37284.0,23,4712,46,11,1,2,2,1,6,0,0,3,1,0,6,0
71,3,0,1,1,57530.0,92,4515,68,50,1,27,6,7,1,1,1,4,1,0,1,0
57,1,1,0,0,76800.0,641,4368,33,173,26,255,35,71,81,4,4,7,1,0,1,1
66,2,1,1,1,63943.0,1106,4920,50,423,184,368,13,97,21,6,4,6,1,0,5,2
60,2,1,0,0,76081.0,1033,4292,85,292,30,415,63,33,200,4,5,4,1,1,2,1
48,2,1,1,1,67445.0,1174,4941,63,757,80,217,29,80,11,9,6,12,5,0,6,2
55,3,1,1,2,37054.0,25,4542,89,12,1,6,0,1,5,1,0,3,2,0,7,0
60,3,1,1,2,47175.0,240,4864,81,167,2,44,6,2,19,4,2,4,7,1,8,2
46,2,0,1,1,31859.0,20,4635,77,3,1,3,8,0,5,1,0,2,1,0,7,0
61,2,0,1,3,27215.0,102,4777,50,30,5,22,8,9,28,2,1,4,4,0,6,0
46,4,0,1,1,70179.0,1034,4598,10,532,88,168,69,44,133,7,3,13,3,0,5,2
39,2,1,1,1,39922.0,156,4755,30,29,12,59,19,1,36,3,0,4,2,0,8,0
46,3,1,1,2,49681.0,458,4492,66,411,0,26,0,0,21,7,1,7,6,0,7,2
34,2,1,1,1,24645.0,17,4860,16,5,3,4,4,1,0,1,0,2,1,0,8,0
68,2,0,1,1,79865.0,792,4266,12,71,99,278,185,121,38,5,10,5,1,0,1,1
37,2,1,1,1,44322.0,92,4268,30,46,0,40,3,0,3,3,0,3,2,0,8,0
70,2,0,1,1,47958.0,407,4781,8,268,11,88,15,3,22,6,3,5,2,0,5,2
58,3,0,1,1,63972.0,1269,4829,93,928,63,254,0,12,12,5,4,10,4,1,4,2
68,2,1,1,1,75315.0,841,4330,14,459,15,171,142,23,31,5,4,12,2,0,2,1
72,4,1,1,2,55517.0,633,4895,53,483,0,108,0,6,36,11,1,6,5,0,9,2
65,4,1,1,3,75283.0,1019,4714,26,733,9,180,12,19,66,6,3,5,11,0,4,2
76,4,0,0,0,82800.0,1315,4837,23,1006,22,115,59,68,45,7,6,12,1,2,3,1
68,2,1,1,2,38998.0,54,4858,92,34,1,14,0,0,5,2,0,3,3,0,8,0
31,3,0,0,0,90638.0,2525,4391,29,1156,120,915,94,144,96,3,4,10,1,1,1,1
36,3,1,1,1,27161.0,52,4499,41,7,4,23,7,0,11,1,0,3,1,0,7,0
45,2,1,1,1,42014.0,436,4936,56,244,15,108,4,15,50,7,1,6,6,0,8,2
62,4,1,1,1,38201.0,268,4712,19,233,0,23,0,0,12,5,1,5,4,0,8,2
40,2,1,1,2,45203.0,147,4353,4,35,3,67,10,8,24,3,1,3,1,0,6,0
75,4,1,0,0,81574.0,1798,4317,89,1252,0,465,46,35,0,4,5,8,1,2,1,1
30,2,1,0,0,34935.0,137,4628,71,34,4,66,3,10,20,2,1,4,1,0,7,0
46,3,0,1,1,60482.0,507,4777,81,255,43,134,37,14,24,7,2,7,1,0,7,2
66,2,1,1,3,34633.0,15,4412,31,8,1,5,0,0,1,1,0,2,1,0,6,0
75,3,1,0,0,78093.0,1105,4455,53,368,32,639,13,43,10,4,7,5,1,0,1,1
72,2,0,0,0,82460.0,974,4464,78,255,47,573,52,32,15,5,3,6,1,0,1,1
56,3,1,1,1,45903.0,66,4322,80,33,8,10,2,10,3,2,1,3,2,0,4,0
35,2,0,0,0,81361.0,778,4379,18,163,23,424,27,65,76,3,10,13,1,0,1,1
49,4,0,1,2,35860.0,49,4296,37,15,0,8,4,2,20,1,1,2,2,1,5,0
70,3,1,1,2,40442.0,169,4934,52,45,12,52,25,22,13,3,1,4,4,0,7,2
57,2,1,0,0,61482.0,299,4257,39,48,58,68,16,66,43,3,2,6,1,0,2,1
42,2,1,1,1,34968.0,221,4700,11,158,6,45,8,2,2,3,2,5,7,0,7,2
35,2,1,0,0,75794.0,1682,4442,33,754,160,625,63,32,48,7,5,12,1,1,3,1
60,4,1,1,1,31497.0,155,4825,22,108,1,28,13,1,4,3,1,4,2,0,8,0
67,2,1,0,0,74268.0,892,4755,83,199,66,315,97,174,41,4,3,5,1,0,2,1
34,0,1,1,1,13724.0,58,4922,43,2,7,5,2,15,27,2,0,2,1,1,9,0
57,3,1,1,1,45143.0,311,4562,74,202,5,74,11,5,14,6,1,5,3,0,7,2
55,4,0,1,1,52569.0,95,4340,54,85,0,3,0,0,7,2,0,4,1,0,3,0
49,4,0,1,1,48432.0,424,4874,3,322,3,50,4,3,42,7,1,6,5,0,8,2
62,3,1,1,2,17144.0,47,4389,96,18,2,19,0,2,6,3,0,4,5,0,7,0
38,2,0,1,1,36108.0,339,4512,68,141,8,129,3,11,47,7,1,4,3,1,9,0
51,2,1,1,1,76445.0,1410,4894,2,739,107,309,140,80,35,2,5,13,1,0,6,2
47,4,1,1,1,36663.0,35,4320,40,18,0,6,3,3,5,1,1,3,1,0,2,0
57,3,1,1,1,53843.0,562,4622,64,378,0,88,19,4,73,8,5,3,4,0,7,2
66,3,1,0,0,90226.0,2352,4896,26,1083,108,649,253,151,108,4,7,12,1,1,2,1
67,3,0,0,0,70638.0,1334,4648,69,1016,12,215,16,12,63,4,5,10,1,1,3,1
62,2,1,1,2,44512.0,32,4558,57,23,1,6,0,0,2,1,0,3,2,0,4,0
61,2,1,1,2,27116.0,41,4374,78,12,1,21,2,2,3,2,0,3,2,0,7,0
59,4,1,1,2,54072.0,39,4592,71,35,0,4,0,0,0,2,0,2,1,0,8,0
45,2,1,1,1,71855.0,1141,4784,59,548,31,422,0,112,28,5,5,11,4,0,3,2
32,1,0,1,1,51250.0,710,4711,28,342,32,230,34,32,40,10,5,4,5,1,9,2
49,3,1,1,1,60432.0,401,4367,61,365,3,15,4,3,11,7,2,5,5,0,6,2
58,4,1,1,1,65526.0,506,4334,22,397,19,69,12,0,9,4,4,8,1,0,2,1
34,2,0,0,0,68655.0,1538,4943,95,456,19,832,75,118,38,4,5,11,1,0,3,1
44,1,1,0,0,12393.0,57,4827,38,5,6,15,11,7,13,2,0,3,1,0,9,0
32,2,0,0,0,64509.0,1722,4571,19,836,185,575,24,25,77,6,3,9,1,1,4,1
47,2,0,1,1,33955.0,270,4579,92,100,2,128,23,7,10,5,1,5,4,0,8,0
45,2,1,1,2,31353.0,31,4437,24,10,0,10,3,1,7,1,1,2,2,0,8,0
38,2,1,1,1,55434.0,882,4522,21,238,115,215,169,69,76,5,3,13,3,0,4,2
39,2,1,1,1,28359.0,16,4500,35,6,0,5,2,1,2,1,0,2,1,0,7,0
35,2,0,1,1,57100.0,311,4297,9,158,11,99,15,11,17,3,2,7,2,0,3,0
57,2,1,1,1,69139.0,227,4408,23,86,12,75,33,15,6,4,1,5,1,0,4,0
66,3,1,1,1,52973.0,1152,4853,92,856,0,76,12,9,199,9,6,9,7,0,8,2
57,4,1,1,1,51717.0,122,4568,55,98,1,17,0,1,5,3,0,4,1,1,7,0
51,2,1,1,1,18793.0,77,4788,14,4,16,20,0,17,20,2,0,4,3,0,8,0
40,1,1,0,0,66664.0,1289,4897,78,398,96,447,220,96,32,5,7,6,1,0,3,1
63,2,0,1,2,50664.0,561,4784,64,313,8,104,6,4,126,8,1,6,9,0,9,2
59,2,1,1,2,54414.0,211,4777,49,109,18,16,24,26,18,3,1,5,4,0,4,2
70,4,1,1,1,54549.0,233,4373,8,216,2,6,0,0,9,5,1,4,2,0,7,0
51,4,0,1,1,47111.0,1092,4914,35,595,71,153,120,112,41,3,2,10,6,0,9,2
59,4,0,0,0,41003.0,601,4724,11,123,133,142,71,44,88,6,2,8,1,0,6,1
40,2,1,1,1,19444.0,54,4382,8,16,0,23,3,2,10,4,1,2,3,0,7,0
46,1,1,1,1,36301.0,78,4502,53,11,12,35,3,5,12,3,0,3,1,0,7,0
75,4,1,1,1,73059.0,1095,4557,36,410,112,420,0,82,71,9,3,13,1,0,4,2
53,4,1,1,1,42731.0,244,4506,64,159,2,51,6,2,24,4,1,5,3,0,5,0
63,4,1,1,2,52854.0,116,4352,43,105,0,10,0,1,0,2,1,4,2,0,5,0
44,2,1,1,1,22775.0,15,4630,40,5,1,8,0,0,1,1,0,2,1,0,8,0
74,4,1,1,2,46681.0,425,4519,52,269,15,69,15,19,38,4,6,4,2,0,5,2
67,4,1,1,1,59821.0,734,4698,11,629,0,70,0,0,35,11,2,7,6,0,8,2
68,2,0,1,1,50002.0,638,4632,21,443,5,71,21,16,82,8,2,7,2,0,7,2
77,2,1,0,0,69755.0,894,4525,23,217,77,373,111,23,93,3,6,12,1,0,1,1
53,2,1,1,2,44078.0,41,4265,17,24,1,10,2,0,4,2,0,3,2,0,5,0
46,3,1,1,1,30560.0,31,4622,6,9,1,5,4,5,7,1,0,3,1,0,7,0
53,3,1,1,2,35924.0,34,4353,56,8,0,14,2,3,7,1,0,3,1,0,5,0
58,4,0,1,2,64140.0,1750,4534,71,1459,0,61,0,15,215,2,5,6,5,3,5,2
41,2,1,1,2,56386.0,612,4865,51,230,48,214,13,32,75,9,1,7,8,0,9,2
43,0,1,1,1,24594.0,29,4456,94,1,3,6,10,0,9,1,0,3,1,0,5,0
41,1,1,1,1,75774.0,823,4313,27,340,21,134,258,14,56,7,5,8,1,0,4,2
62,3,0,0,0,39228.0,20,4670,1,7,1,6,0,3,3,0,0,3,1,0,4,0
48,3,1,1,1,58494.0,396,4454,56,298,7,68,4,0,19,6,2,6,2,0,6,2
41,2,0,0,0,58684.0,813,4268,71,479,35,179,28,7,85,5,3,12,1,1,2,1
55,2,0,0,0,57136.0,1179,4662,18,267,140,599,34,12,127,7,5,7,1,0,6,1
72,4,0,1,2,56551.0,138,4308,48,67,4,32,17,2,16,2,1,4,3,0,4,0
40,2,1,1,1,22448.0,55,4378,86,3,1,8,23,2,18,2,1,3,3,0,3,0
61,2,0,0,0,82014.0,1511,4933,48,980,37,265,35,163,31,3,6,12,1,0,6,1
59,2,0,1,2,34213.0,117,4915,2,50,4,28,6,3,26,3,1,2,3,0,9,0
45,2,1,0,0,157146.0,1730,4681,13,1,0,1725,2,1,1,0,28,0,0,0,1,1
75,4,0,1,1,25358.0,32,4597,57,19,0,5,0,0,8,1,0,3,2,0,6,0
44,3,0,1,1,35544.0,67,4368,77,30,5,23,4,1,4,2,0,3,1,0,7,0
68,3,1,1,1,36634.0,335,4652,0,213,9,76,4,3,30,5,2,5,3,0,7,2
68,4,1,1,1,62670.0,825,4402,57,539,30,92,80,46,38,5,3,13,1,0,3,2
50,1,1,1,1,50334.0,694,4595,24,284,16,160,84,16,134,7,4,6,6,0,6,2
41,2,0,0,0,72066.0,1792,4261,55,1003,34,536,134,51,34,4,6,6,1,2,2,1
64,4,0,1,2,50729.0,496,4678,62,239,13,143,45,4,52,6,2,7,9,0,6,2
54,2,1,1,2,34916.0,231,4665,89,51,23,82,33,0,42,5,1,3,4,0,9,0
46,2,0,1,1,64892.0,902,4286,77,527,24,230,32,24,65,6,4,12,2,0,4,2
56,2,0,1,2,43602.0,68,4425,45,19,5,12,10,3,19,3,1,2,3,0,6,0
33,4,0,0,0,33996.0,71,4546,46,40,2,15,8,0,6,1,1,3,1,0,4,0
37,1,0,1,1,41473.0,76,4630,80,21,8,20,15,3,9,2,0,3,1,0,7,0
55,4,1,1,2,63246.0,772,4568,60,593,30,91,29,22,7,6,3,12,1,0,4,2
63,4,1,1,2,36732.0,47,4437,71,21,5,3,10,1,7,1,1,4,3,0,2,0
52,4,1,1,1,69084.0,1586,4477,43,1181,107,199,39,30,30,7,3,13,2,0,8,2
55,4,1,1,1,77766.0,1529,4747,97,1004,59,265,115,59,27,11,10,11,2,1,6,2
37,4,0,0,0,37929.0,265,4589,49,202,2,46,3,2,10,4,2,5,2,2,7,1
71,2,1,0,0,86610.0,1603,4552,66,446,107,768,33,196,53,5,6,6,1,0,2,1
36,3,1,0,0,80141.0,2091,4789,20,1184,102,673,52,40,40,7,4,10,1,1,6,1
67,1,1,0,0,72635.0,981,4646,54,390,22,323,104,35,107,6,8,6,1,1,3,1
52,2,1,1,1,69016.0,1533,4839,61,726,53,363,123,107,161,8,9,13,4,0,5,2
31,1,1,0,0,20193.0,82,4833,18,8,8,22,24,11,9,1,1,4,1,0,4,0
47,2,1,1,1,27573.0,244,4716,45,50,15,110,39,15,15,5,1,4,4,0,8,0
43,0,0,1,1,15862.0,36,4622,26,1,1,4,11,9,10,1,0,3,1,0,8,0
46,4,1,1,1,49544.0,404,4757,0,308,0,73,0,0,23,5,1,8,2,0,7,2
42,2,1,1,1,33228.0,71,4412,28,22,2,31,7,4,5,2,0,3,1,0,7,0
44,2,1,0,0,70440.0,1572,4519,49,690,117,499,76,102,88,5,10,7,1,1,3,1
51,2,1,1,2,38232.0,122,4418,84,43,5,28,7,6,33,3,1,3,4,0,5,0
67,4,1,1,2,22554.0,41,4858,38,27,0,10,0,0,4,2,0,4,4,0,5,0
39,4,1,1,1,23536.0,10,4280,53,6,0,3,0,0,1,0,0,3,1,0,3,0
70,2,1,1,1,49413.0,304,4502,88,205,7,41,3,2,46,4,2,5,2,0,5,0
53,2,1,1,2,42231.0,37,4351,99,24,0,8,0,1,4,1,0,3,1,0,5,0
42,3,0,0,0,78789.0,1754,4945,12,667,50,850,21,83,83,4,6,5,1,0,2,1
54,2,1,1,1,56534.0,815,4596,35,691,7,61,10,0,46,10,4,7,4,2,8,2
51,2,0,1,1,58350.0,1001,4796,5,493,26,206,116,80,80,8,3,12,4,0,6,2
33,2,0,0,0,81217.0,1157,4600,77,493,70,324,146,40,84,3,7,11,1,0,1,1
71,2,0,1,1,49090.0,688,4600,45,494,5,82,7,0,100,7,2,9,3,0,7,2
35,3,0,0,0,61787.0,1319,4613,71,621,73,414,78,48,85,8,4,6,1,0,5,1
37,4,1,1,1,18169.0,21,4750,40,9,0,5,0,0,7,1,0,2,1,0,8,0
41,1,0,1,1,24336.0,31,4926,82,1,6,2,8,2,12,1,0,2,1,0,7,0
32,2,1,0,0,18222.0,67,4800,70,12,4,19,12,6,14,2,0,3,1,0,8,0
70,2,0,1,1,62335.0,708,4657,87,243,131,217,85,6,26,3,3,13,2,0,2,2
51,1,1,1,2,42033.0,25,4903,95,11,1,4,2,0,7,1,0,2,1,0,7,0
39,4,1,0,0,86580.0,746,4742,72,532,21,127,26,20,20,4,2,5,0,1,1,1
65,4,0,1,2,41437.0,32,4900,5,29,0,2,0,0,1,1,0,3,1,0,7,0
71,3,0,1,2,73705.0,1695,4371,86,612,91,520,258,107,107,9,6,8,2,0,5,2
46,2,1,1,1,61064.0,1080,4922,80,387,126,342,0,45,180,8,4,11,5,0,6,2
67,3,1,1,2,38452.0,72,4346,62,56,0,14,0,0,2,3,0,3,3,0,7,0
33,2,0,1,1,18358.0,57,4476,49,6,8,19,16,4,4,3,0,4,3,0,7,0
49,4,1,1,1,55012.0,660,4355,85,582,0,65,0,0,13,8,2,9,6,0,5,2
49,0,1,1,1,9722.0,103,4890,7,6,17,16,6,16,42,3,1,3,4,0,8,0
38,4,1,1,1,38175.0,153,4534,6,70,6,69,2,3,3,3,1,4,3,0,7,0
66,3,1,1,1,58656.0,1220,4902,25,962,12,194,16,24,12,7,8,13,4,1,6,2
57,2,1,1,1,52117.0,279,4937,55,112,10,107,30,0,20,5,2,4,2,0,7,2
44,2,1,1,1,64813.0,745,4433,81,293,0,124,179,97,52,7,2,10,1,0,5,2
49,4,1,1,1,54222.0,264,4375,98,199,12,31,3,12,7,3,3,5,1,0,3,0
36,2,1,0,0,83512.0,2157,4267,31,1060,61,835,80,20,101,4,7,10,1,4,1,1
63,3,1,1,1,77520.0,1526,4560,30,940,44,396,0,88,58,8,7,7,1,3,4,1
44,2,1,1,1,41154.0,69,4701,98,44,2,11,2,3,7,1,0,4,1,0,5,0
56,2,1,0,0,80398.0,1597,4851,92,342,51,936,207,35,26,5,8,12,1,1,3,1
30,0,0,1,1,18746.0,64,4286,41,2,10,11,12,9,20,3,0,3,2,0,6,0
38,2,1,1,1,35196.0,497,4848,68,75,12,141,43,39,187,6,1,5,6,0,8,2
66,2,0,1,1,60230.0,1067,4660,78,520,20,367,39,81,40,6,3,6,2,0,5,2
45,2,1,1,2,22108.0,31,4307,46,5,3,9,6,2,6,2,0,3,2,0,7,0
48,2,1,1,2,44392.0,211,4552,71,87,5,71,7,12,29,4,1,4,5,0,7,0
46,4,1,1,1,55424.0,877,4836,6,462,61,184,10,53,107,7,5,9,4,1,6,2
